player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active,global_rank_x,global_score_x,fdh_tier_x,fdh_tier_multiplier_x,final_multiplier_x,total_distance_km_x,avg_speed_kmh,minutes,goals_p90,assists_p90,xg_p90,attempt_at_goal_p90,attempt_on_target_p90,attempt_inside_box_p90,corners_p90,crosses_p90,passes_p90,linebreaks_p90,switches_p90,involvements_p90,forced_turnovers_p90,pressures_p90,direct_pressures_p90,fouls_drawn_p90,fouls_committed_p90,receptions_pressure_p90,offers_in_behind_p90,receptions_in_behind_p90,sprints_p90,speed_runs_p90,distance_p90,total_distance_km_y,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,attacking_threat,chance_creation,ball_progression,defensive_actions,possession_security,physical_impact,global_rank_y,global_score_y,fdh_tier_y,fdh_tier_multiplier_y,final_multiplier_y,shoot,offense,dribble,pass,speed,defense,grade_shoot,grade_offense,grade_dribble,grade_pass,grade_speed,grade_defense,overall_score,overall_grade,ego_x,ego_y,blue_lock_rank,blue_lock_score,blue_lock_tier,blue_lock_multiplier,blue_lock_final_score
484113,285023_43972,Ferdi Kadioglu,Türkiye,DF,0,1,0,0,1,0,0.04,0.0,0,0,0,16,7,0,3,0,0,0,0,175,92,4,0,9,78,1,0,,,,97,30,33,34,36,61,2,32,41,353,4.36,218,101,19552.43,,,,,,,Round of 16,0.0,179.0,950.0,0.0,False,,,None,1.0,1.0,19.55243,4.36,179.0,0.02387197732621348,0.018238190677227095,0.02938619189321478,0.41436447754456324,0.07257081107168899,0.13100941156625956,0.07925496472302876,1.095416076009883,42.81169645356793,2.125465373216743,0.28545579998301046,88.08691730859489,0.718355541700416,7.620996139297395,2.149347960310657,0.19641862944008448,0.7843695163331716,11.314861032614065,7.628942855305099,0.5735852614265569,27.863934252844505,65.19254519784451,5.804045103216142,19.55243,,,None,1.0,1.0,54.01416151384873,67.91258128084547,94.27906374112126,48.17933019538477,66.80023660155052,58.21756543357007,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
441179,285023_43972,Merih Demiral,Türkiye,DF,2,6,0,3,3,2,0.24,0.0,0,0,3,9,3,2,1,0,0,0,3,124,96,1,0,5,40,2,100,,,,36,17,4,15,19,17,2,10,26,273,4.05,153,57,21211.19,,,,,,,Round of 16,0.0,208.0,1001.0,0.0,False,,,None,1.0,1.0,21.21119,4.05,208.0,0.023228949039536508,0.017746917066205896,0.06755319071949796,1.3771669587239879,0.46020161439394647,0.7118588862996096,0.07712011081126122,0.4815309516009164,31.724064774660835,1.2890414880566619,0.47255941528297984,70.13073684878906,1.283383948468366,6.052163298557,1.3122807610735492,0.5807134020110619,0.37365571226130884,8.088185843861051,4.891139129651562,0.5581348635446324,18.542493084843994,50.77495180017281,5.970818767872976,21.21119,,,None,1.0,1.0,66.73338564948499,56.05113797514033,84.18968575213485,44.926639903619346,73.82923334277865,50.33859495387818,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
430120,285023_43972,Mert Muldur,Türkiye,DF,0,3,0,3,0,3,0.22,0.0,0,0,1,10,5,1,2,0,0,0,0,81,89,6,17,4,100,0,0,,,,52,20,24,8,8,44,2,27,26,173,7.5,145,57,15133.29,,,,,,,Round of 16,0.0,132.0,872.0,0.0,False,,,None,1.0,1.0,15.13329,7.5,132.0,0.024839803100341385,0.01897760956866082,0.06807176921004975,0.8477659199459181,0.07551300142503782,0.7612240459443285,0.08246814629313341,1.556428942529924,24.967082251427538,1.170131364625904,0.08872777667441942,54.16397449408111,0.9557804237386914,6.680162727818564,1.8198854141683891,0.41268296875282723,0.6078686215590654,8.649075920676513,5.855227346899983,0.5968397489825138,19.828356264978776,52.62962537652927,5.118843076345814,15.13329,,,None,1.0,1.0,68.68055711949438,73.87931793656713,71.53866000609138,45.50264841545771,60.83778588295205,49.00648209623207,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
406249,285023_43972,Ozan Kabak,Türkiye,DF,0,0,0,0,0,0,0.0,0.0,0,0,3,10,7,3,0,0,0,0,0,36,72,0,0,2,0,0,0,,,,16,0,4,12,9,7,0,2,11,73,1.98,100,33,10366.33,,,,,,,Round of 16,0.0,104.0,825.0,0.0,False,,,None,1.0,1.0,10.36633,1.98,104.0,0.02523068825225008,0.01927624582471906,0.022595595171185076,0.22636973499918772,0.07670129228684025,0.13846601712834847,0.08376588499747027,0.31144761578577496,15.838917779985518,0.7653869451810352,0.0901240184370373,33.85841741604039,1.3939787054779822,6.785283384858002,2.271681461118811,0.8423349375307863,0.19427629954232564,5.611495699167213,1.7157877239060146,0.18307387395832656,15.06248540016961,43.93676537702518,4.1908060625598225,10.36633,,,None,1.0,1.0,51.06303844404796,55.99144934332651,39.128454800918654,37.27455418240517,39.457492599348605,34.090520345462224,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
433072,285023_43972,Zeki Celik,Türkiye,DF,1,1,0,1,0,0,0.1,0.0,1,0,5,35,9,1,0,0,0,0,0,79,89,1,0,1,100,1,100,,,,74,24,19,31,13,61,3,7,29,164,4.4,224,87,19112.83,,,,,,,Round of 16,0.0,173.0,940.0,0.0,False,,,None,1.0,1.0,19.112830000000002,4.4,173.0,0.02400388076857496,0.01833896490719127,0.04162603645405931,0.4166540281851978,0.2742630074660111,0.3330245075874826,0.2809840940812121,0.4975951141368325,23.72429423377405,0.526879848674494,0.28703307203489303,50.52959858230494,1.7287808297356742,11.487638569135719,2.5638064971299537,0.398795140893378,0.1848298819180272,8.961886224317546,6.463348946095209,0.7780457886454096,25.19981811881408,66.7605106752256,5.747627454484395,19.112830000000002,,,None,1.0,1.0,62.00447929974655,53.25354032740029,61.29618439797743,52.512848105697884,60.38372103579266,55.681724438025135,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
484087,285023_43972,Arda Guler,Türkiye,FW,4,12,8,3,9,0,0.75,1.34,11,0,12,62,7,3,10,0,0,0,2,198,86,14,29,9,67,5,80,,,,268,40,122,106,157,111,6,46,89,455,6.43,425,120,33635.28,,,,,,,Round of 16,1.0,313.0,145.0,0.0,False,,,None,1.0,1.0,33.63528,6.43,313.0,0.19776596277492436,0.016098100672890185,0.15139153953400206,2.309389133354706,0.7708358711965895,0.6457220695736615,2.0136017512993027,2.7338302135160792,41.852111835778615,1.8760608527636788,0.9587406937687486,95.77360374335608,2.7544046912230833,14.85471671562377,1.8971410299682605,0.7034560955471159,1.9291967592313801,18.46852960856362,8.500705541420558,1.2130607170227792,27.951556424028873,94.11867404311651,7.611363158525771,33.63528,,,None,1.0,1.0,89.68769488870882,75.3168040872791,89.091378175365,73.89924475359892,79.88841975214905,80.81854228584001,,,None,1.0,1.0,76.67039940276224,63.190184049079754,89.63376182391464,48.354070839604034,80.88950660180681,67.30548174948649,A,A,S,C,A,B,63.36499362746473,A,60.61406404754046,47.055540050237234,,,None,1.0,70.22300262334183
484139,285023_43972,Baris Alper Yilmaz,Türkiye,FW,0,1,100,0,1,0,0.06,16.87,0,0,24,37,5,4,1,0,0,0,2,38,76,15,0,12,67,2,0,,,,103,65,34,4,47,56,8,43,49,119,6.43,228,106,21165.94,,,,,,,Round of 16,1.0,200.0,60.0,1.0,False,,,None,1.0,1.0,21.16594,6.43,200.0,0.2196855163081892,0.214161649978061,0.03273842653273696,0.4062798484428606,0.07115488832029616,0.12845329838874517,0.07770862803400765,3.233115842195632,15.086136669084077,2.672833513242002,0.4761655998662158,40.438904252164754,5.4150430425962925,11.594168913719741,1.714853614042038,0.9777035349098004,0.37650714517199985,12.664332192400124,14.349870824675117,1.7400699077976514,28.301679982453145,65.88337217743015,6.00750150479589,21.16594,,,None,1.0,1.0,63.98734026939713,91.02715835271185,65.70778769459798,67.8567151801538,65.73386809645395,63.03524644592813,,,None,1.0,1.0,48.4695782008212,60.94892590552527,84.6665049721077,73.69480891112194,67.83219340916573,61.369589387001334,B,B,S,A,B,B,52.02098568512991,B,54.171119185011044,62.249899094735625,,,None,1.0,57.826719636775195
486074,285023_43972,Can Uzun,Türkiye,FW,1,4,0,3,1,0,0.39,0.0,0,0,4,9,3,0,1,0,0,0,0,24,92,0,0,0,0,0,0,,,,24,5,6,13,13,11,1,9,20,64,4.39,92,27,6108.16,,,,,,,Round of 16,0.0,55.0,695.0,0.0,False,,,None,1.0,1.0,6.10816,4.39,55.0,0.024548643572659727,0.018755163689512033,0.10226997643894806,1.0436883091186921,0.28048734620708277,0.7523013651653482,0.0815014966612303,0.3030284562609116,12.940441046792794,0.3329778014195566,0.08768775484154055,31.090409753935106,1.5621556613732654,6.396001790995056,1.386834704231457,0.2019862393158442,0.3948840252556772,7.312539036915626,2.6987033062461383,0.3839844275094162,13.42015427372733,41.10217580149309,3.2009341272705347,6.10816,,,None,1.0,1.0,72.710378565612,42.078545424328304,45.44571871421184,38.851791092787565,56.29113750057614,34.36067004309283,,,None,1.0,1.0,67.70250093318403,70.6357195768201,37.6036866359447,59.74733450622125,42.767272594272335,44.343942563174856,A,A,D,B,C,C,58.484330916201344,A,43.39383973183226,23.553795136330137,,,None,1.0,64.88960754478092
495347,285023_43972,Deniz Gul,Türkiye,FW,1,2,0,2,0,1,0.7,0.0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14,13,1,0,14,0,1,3,3,7,4.28,43,22,5152.77,,,,,,,Round of 16,0.0,50.0,680.0,0.0,False,,,None,1.0,1.0,5.15277,4.28,50.0,0.02424214945122872,0.018521002180738738,0.16401279407011946,0.6240791211837872,0.2769854124854168,0.5396194724957063,0.08048393617807935,0.2992450928259673,7.899934694568609,0.3288205151564663,0.086592957839789,19.11475167938688,0.7294947612863746,5.502989474006209,0.7596519952037031,0.606042961992073,0.18666455077446112,3.76532297563078,4.291323747279218,0.3791903145717971,12.236154902631503,30.627833296764422,2.966749359714983,5.15277,,,None,1.0,1.0,72.63865465061849,38.47359483863383,22.893883927904852,20.69287924617906,25.45124445495801,22.543720261979608,,,None,1.0,1.0,72.44307577454272,73.82666337442306,42.712102837739515,52.445047374780074,40.81781939212172,39.19008046431869,A,A,C,B,C,C,60.94482709152115,A,53.5795270489148,89.6420913739073,,,None,1.0,67.5783404010761
472877,285023_43972,Irfan Can Kahveci,Türkiye,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,7,4,3,0,3,4,0,1,0,4,2.74,13,6,1019.59,,,,,,,Round of 16,0.0,7.0,518.0,0.0,False,,,None,1.0,1.0,1.01959,2.74,7.0,0.013091561298108753,0.010001952831755086,0.011724278636134271,0.11745748796663173,0.03979834634625061,0.07184648840402084,0.04346398350972106,0.16160223266385443,4.48579147720268,0.1775739374475471,0.04676305695684447,9.993248398109767,0.39395126258268853,2.8620131278039667,0.5200200886476318,0.1077173663608388,0.10080502199543741,1.7040499848070274,1.3294102297569714,0.09499236877907709,4.851400964192885,13.246553746934984,1.1483900457993916,1.01959,,,None,1.0,1.0,7.250456719211258,5.351521700719468,26.51850986057458,7.363094363486081,44.82727796328575,7.261302690187134,,,None,1.0,1.0,4.65845464725644,5.470189367319415,2.146010186757216,11.217330478835022,1.9457956914523975,4.83916558313076,G,G,G,F,G,F,3.8968464642701814,G,11.885167464114833,5.726128338962235,,,None,1.0,5.238564612623875
484112,285023_43972,Kenan Yildiz,Türkiye,FW,1,14,0,11,3,0,0.38,0.0,0,0,7,32,5,2,4,0,0,0,0,121,89,8,13,10,70,1,0,,,,84,38,28,18,30,54,2,92,128,307,6.05,236,78,25197.64,,,,,,,Round of 16,0.0,249.0,1041.0,0.0,False,,,None,1.0,1.0,25.19764,6.05,249.0,0.022341592856481664,0.017068976942351988,0.09120185739904693,2.823371631652951,0.2552700751797469,2.1834786234528405,0.07417408828351912,1.7745976853887508,29.950136494119974,2.1765576944657434,0.26715580257939514,73.82166703300257,1.9837646425095452,10.130055525808139,1.6368543182309223,0.5585298918152164,0.9214367965790794,26.88908010326454,8.638679730661801,0.5368138635587163,21.768545894108144,64.38551159252627,6.489598752719013,25.19764,,,None,1.0,1.0,66.34046446003904,68.4519263703624,86.41494384434367,60.330128860062516,80.0943975962062,61.17321126017309,,,None,1.0,1.0,33.6132885405002,32.99018025033713,84.68590831918506,41.348538482735236,55.70754544457043,44.692558463828746,D,D,S,D,B,C,33.67943605882426,D,58.54499274310595,44.4373469605025,,,None,1.0,37.783799997118834
441188,285023_43972,Kerem Akturkoglu,Türkiye,FW,1,3,0,2,1,0,0.59,0.0,0,0,10,38,2,0,2,0,0,0,0,15,60,2,50,0,0,0,0,,,,71,57,12,2,66,5,2,18,20,45,4.21,147,73,15234.03,,,,,,,Round of 16,0.0,143.0,890.0,0.0,False,,,None,1.0,1.0,15.23403,4.21,143.0,0.024633507569798124,0.018819999783325766,0.14393774505605333,0.8407251910188301,0.28145698337972014,0.5483309302781197,0.08178324513172978,0.7172182581766557,11.12603571832854,0.3341288966767417,0.0879908890393189,27.27303717291714,2.8069827134657035,12.408675086923962,1.1850578339422615,0.20268450028429896,0.6028202490225132,7.337818286665879,13.449730909725977,0.5918829716615228,22.968818921133515,52.605676532222894,5.097140860237151,15.23403,,,None,1.0,1.0,75.96451915328117,55.61854451971177,40.235404874608825,58.1882625075296,39.29897921599721,44.42473228446324,,,None,1.0,1.0,48.89884285181038,48.12816957587038,38.91826340043658,46.52055026813913,48.28279872718628,55.91422164433639,B,C,D,C,C,B,43.14339005314689,B,66.3375224416517,55.71205007824725,,,None,1.0,48.12563442475981
486076,285023_43972,Oguz Aydin,Türkiye,FW,0,0,0,0,0,0,0.0,0.0,0,0,3,24,9,0,2,0,0,0,0,46,85,3,0,3,67,0,0,,,,15,10,4,1,6,9,2,15,27,94,2.13,103,55,10321.84,,,,,,,Round of 16,0.0,97.0,791.0,0.0,False,,,None,1.0,1.0,10.32184,2.13,97.0,0.025278914348787984,0.019313090562474017,0.02263878453420056,0.22680241953732577,0.07684789962031549,0.13873068194614846,0.0839259956379761,0.9479929932986811,17.989025969176677,0.9788332688042025,0.09029628205387069,38.3747851305176,1.3966431651609703,9.766019832976827,2.699990283765347,0.20799490726182754,0.6186143568704957,9.01395527849082,3.83890087329912,0.6073905188996338,19.754909809925614,44.65669646184881,4.189385256073733,10.32184,,,None,1.0,1.0,57.75195762751809,71.55516694287523,53.554534431258816,49.0975135798944,51.346176141188046,43.53676374800708,,,None,1.0,1.0,24.74804031354983,27.444016030693835,40.911957312636446,51.45939758780761,37.85889323726271,43.78804153240243,D,D,C,B,C,C,26.31146282069276,E,34.0276345638276,36.64850136239781,,,None,1.0,29.732370399959276
406231,285023_43972,Yunus Akgun,Türkiye,FW,0,0,0,0,0,0,0.0,0.0,0,0,3,12,4,2,1,1,0,0,0,52,79,2,50,2,0,0,0,,,,71,35,29,7,36,35,0,24,24,117,4.11,101,52,10803.37,,,,,,,Round of 16,0.0,103.0,818.0,0.0,False,,,None,1.0,1.0,10.803370000000001,4.11,103.0,0.02523919279814516,0.0192827432977829,0.022603211502306878,0.2264460377849584,0.0767271461063613,0.13851269007622066,0.08379412008984194,0.7348531200917731,19.230660821266554,0.7656449353055103,0.0901543966749745,43.182441655744896,1.3944485759689882,7.210871034687138,1.6374963939056153,0.6309686025346076,0.4059920466414524,8.364840581675397,9.124125240395776,0.18313558294334129,19.08891751451217,44.16322547046181,4.284718294385192,10.803370000000001,,,None,1.0,1.0,51.900179866796826,68.14409956407368,52.09200361922104,41.656487671682406,48.376299175476284,40.46714750149636,,,None,1.0,1.0,23.068309070548707,25.77256927956845,61.295173417414496,57.256714076774685,35.7923996927691,27.902462924227862,E,E,B,B,D,E,25.92970814985073,E,45.62933597621407,55.892910559377796,,,None,1.0,29.315204002046173
441181,285023_43972,Ugurcan Cakir,Türkiye,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,98,79,0,0,0,0,1,100,8.0,55.0,46.0,26,0,1,25,13,13,0,0,2,185,3.03,55,10,15872.23,,,,,,,Round of 16,0.0,313.0,1170.0,0.0,False,,,None,1.0,1.0,15.87223,3.03,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369304,285023_43972,Hakan Calhanoglu,Türkiye,MF,2,11,0,2,9,0,0.4,0.0,8,0,11,28,5,2,1,0,0,0,0,190,90,10,10,5,60,7,86,,,,79,8,27,44,53,26,2,9,54,420,4.59,319,72,24004.04,,,,,,,Round of 16,0.0,208.0,1001.0,0.0,False,,,None,1.0,1.0,24.00404,4.59,208.0,0.023228949039536508,0.017746917066205896,0.09872003946459841,2.351130982008377,0.46020161439394647,0.5170660816427318,1.6354625480662828,2.2346661935128163,44.580389882014764,1.2890414880566619,1.4465234385673686,98.76527913335008,2.841726385723388,9.753226587037677,1.7018663703873047,0.5807134020110619,0.37365571226130884,13.542384374253624,3.1380038877396634,0.5581348635446324,21.46438515469716,83.1105573732145,6.514845852358937,24.00404,,,None,1.0,1.0,69.38246038083307,70.54103031923384,86.42130172460712,63.142742179890746,77.17144276490835,64.83983882490901,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
484092,285023_43972,Ismail Yuksek,Türkiye,MF,0,5,0,3,2,1,0.32,0.0,0,0,16,34,13,2,0,0,0,0,0,111,94,1,0,2,50,2,100,,,,48,7,11,30,35,13,2,4,33,249,4.43,156,43,16925.98,,,,,,,Round of 16,0.0,153.0,905.0,0.0,False,,,None,1.0,1.0,16.92598,4.43,153.0,0.02443169508504581,0.018665815044974998,0.08744125388000193,1.2435949968911297,0.07427235305853928,0.7487174397795905,0.08111322768235209,0.5064636098474252,30.703246062190175,0.7411490435688008,0.49702754627902307,68.84486828319307,4.013258819981114,11.487500707178667,3.4290155515140515,0.6107815185949963,0.18812405215485276,9.941126427731353,3.0956043525867933,0.5870339109723318,16.634281593794416,54.018608135410076,5.402026649480711,16.92598,,,None,1.0,1.0,67.5553783995001,59.980326024212935,75.48503619438937,70.66180371679476,77.35321776394906,52.60093244843035,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
336170,285023_43972,Kaan Ayhan,Türkiye,MF,1,1,100,1,0,0,0.68,1.48,0,0,0,1,1,0,0,0,0,0,0,3,33,0,0,0,0,0,0,,,,3,1,0,2,2,1,0,2,1,9,2.18,13,7,1239.03,,,,,,,Round of 16,1.0,11.0,78.0,0.0,False,,,None,1.0,1.0,1.23903,2.18,11.0,0.14793106846044282,0.012041552546808469,0.10399060962507763,0.27357931048028195,0.1800839051037534,0.21866730907572607,0.05232716551754465,0.19455618408089492,5.532704619129143,0.21378484128914926,0.05629898651465949,12.691922473891589,0.47428586287769686,3.049125650130768,0.6260626627797905,0.12968310779468595,0.12136119713406442,2.1837099862038576,1.2039941402488652,0.11436322680581444,5.972869247303231,15.947792965131434,1.411573272585651,1.23903,,,None,1.0,1.0,67.98988238251968,6.660645678484713,9.38205234163918,8.550268025540007,9.205751508065992,8.586934832865685,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
433118,285023_43972,Orkun Kokcu,Türkiye,MF,0,3,0,2,1,0,0.56,0.0,2,0,7,37,9,2,4,0,0,0,0,85,71,6,0,4,25,0,0,,,,105,20,48,37,73,32,2,23,41,204,6.6,207,67,19220.02,,,,,,,Round of 16,0.0,172.0,200.0,1.0,False,,,None,1.0,1.0,19.22002,6.6,172.0,0.024025757536647322,0.21983034240309263,0.13434231906077254,0.819983087554082,0.07303830291140787,0.5348026846513085,0.4827148423118572,1.5054219329029388,24.954764172845476,1.1317840298074606,0.08582000592090423,58.63463702778411,2.1333057413084493,11.901057553690872,2.5661431109742265,0.6006332603017223,0.9908969876125605,11.387749913449019,5.663340888424046,0.5772802239761011,21.193291572907974,63.39628589680054,5.774461823020538,19.22002,,,None,1.0,1.0,66.37652122323081,80.73036004483801,62.34481766358587,63.07767888990748,57.324963927914496,55.10412666490142,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
389907,285023_43972,Salih Ozcan,Türkiye,MF,0,0,0,0,0,0,0.0,0.0,0,0,5,33,12,2,2,0,0,0,0,61,85,1,0,3,33,2,100,,,,27,1,6,20,23,4,0,1,30,133,4.65,168,60,13200.62,,,,,,,Round of 16,0.0,120.0,852.0,0.0,False,,,None,1.0,1.0,13.20062,4.65,120.0,0.025037184293568028,0.01912840880028597,0.022422300765947777,0.2246336174818923,0.0761130402524468,0.13740406740310132,0.08312345185464584,0.5190152665869333,20.966349552545676,0.9694731587593453,0.5093453496308842,46.19611986769983,1.8032002680976968,11.562238472594496,3.3040403710288015,0.6259184797017368,0.6126988463947328,9.557627966401874,1.9125849443669296,0.1816698092341296,20.615784461885866,57.87682316873403,4.753742079899547,13.20062,,,None,1.0,1.0,49.76796301521957,59.831573386144754,55.516620547187344,58.54544052215876,59.617923353893445,47.378268928685266,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
464542,285023_43921,Alex Freeman,USA,DF,1,2,50,2,0,1,0.71,1.4,0,0,16,43,14,1,1,0,0,0,0,225,92,1,0,6,67,3,67,,,,87,4,27,56,17,70,1,15,63,460,6.37,410,127,35810.75,70.0,27.0,52.0,5.60806941986084,6.666411876678467,6.381701946258545,Round of 16,1.0,341.0,72.0,1.0,True,59.05,5.960228919982909,B,1.1,1.1,35.81075,6.37,341.0,0.19301201495144224,0.18815883851715798,0.14085444340851463,0.5293983777835206,0.23496320107830654,0.4577523324570525,0.06827349899077913,0.4262935127078876,45.5021483894341,1.3136205072888503,0.5907988284153887,94.33361237155509,3.377984452409238,11.221128856351164,3.058671034170838,0.3416508254048614,0.33079287134849655,13.54093805224709,2.088245960229211,0.32166231907382603,28.48678385514581,89.26951012606472,7.8035541169639115,35.81075,59.05,5.960228919982909,B,1.1,1.1,86.67917643202247,80.11008937774277,97.3952684985359,78.91318500959741,84.8271859769277,89.13302691661612,59.05,5.960228919982909,B,1.1,1.1,,,,,,,,,,,,,,,,,,,,,
441251,285023_43921,Antonee Robinson,USA,DF,0,0,0,0,0,0,0.0,0.0,3,0,12,44,10,2,1,1,0,0,0,164,82,14,29,11,55,0,0,,,,95,33,28,34,12,83,7,36,66,357,4.9,415,157,32798.47,280.0,97.0,28.0,4.532846450805664,6.019061088562012,6.790348529815674,Round of 16,0.0,301.0,1120.0,0.0,True,189.55,5.320154166221619,C,1.0,1.0,32.79847,4.9,301.0,0.021297108733374693,0.016270991072298267,0.01907283869726104,0.19107765955583775,0.06474321054945908,0.11687853272876034,0.6064848644365557,2.7631910062662848,36.229439273746294,2.2533950154792506,0.0760732723956144,79.30009672631543,2.783986449771718,11.799582637982146,2.4532944107415346,0.5324182529527081,0.34258055839423573,14.55924305688952,7.341851680163681,1.4046815690001206,34.85968496306892,93.34356167120923,7.5436594263281656,32.79847,189.55,5.320154166221619,C,1.0,1.0,49.51797565545275,71.53318703231389,79.73223369833879,63.95185701503524,65.11044652223856,86.00211326685634,189.55,5.320154166221619,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
390272,285023_43921,Auston Trusty,USA,DF,2,3,33,3,0,1,0.27,3.7,0,0,5,31,6,2,0,0,0,0,0,50,76,2,0,2,0,1,100,,,,18,3,5,10,3,15,2,5,11,108,3.04,145,44,12844.54,,,,,,,Round of 16,1.0,123.0,98.0,0.0,False,,,None,1.0,1.0,12.84454,3.04,123.0,0.23456184959313775,0.01909327679944142,0.07896519446168984,0.8529329951750473,0.49511454718551523,0.7658636543775943,0.08297078399757266,0.7276326719787127,18.622564770655185,0.7581219359778208,0.2988392159912573,40.87200798600427,1.7998884383473437,11.121861503674626,2.0405481407403028,0.6247688927817222,0.1924322399943703,5.558231702237393,2.3282135135318875,0.6004774463824327,17.22479029389608,52.950399339250914,4.670387250112293,12.84454,,,None,1.0,1.0,85.86241942238755,61.134067027129845,49.11001717751539,48.505129332044085,46.446151038254136,43.555758041206985,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
419062,285023_43921,Chris Richards,USA,DF,0,1,0,1,0,1,0.06,0.0,0,0,3,15,9,7,3,1,0,0,0,217,97,0,0,2,0,1,100,,,,23,2,1,20,15,8,0,1,25,445,4.52,361,70,32007.16,287.0,8.0,353.0,4.5183305740356445,7.2419939041137695,4.614615440368652,Round of 16,0.0,319.0,1177.0,0.0,True,261.65,4.9509512901306145,C,1.0,1.0,32.00716,4.52,319.0,0.020959754492606526,0.016013252432351383,0.029316548340505354,0.3638147607594434,0.06371765365752384,0.2907909761072023,0.06958638491545366,0.2587272094567349,44.9710349840684,0.6358257968412703,0.2506320864993682,93.51117148670939,1.1580124625468489,6.515521335232339,2.2386694578463175,1.4028037641276103,0.6886816399484034,7.1223015700700785,1.7768748314187695,0.1520839785983529,19.016040015426604,82.37371687612476,7.285081326756496,32.00716,261.65,4.9509512901306145,C,1.0,1.0,42.21281775006751,40.50286814259569,78.3843630824866,44.345548872083604,82.66919735904278,61.561867094342304,261.65,4.9509512901306145,C,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
423700,285023_43921,Joe Scally,USA,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,19,4,0,2,0,0,0,1,53,87,4,25,2,50,0,0,,,,43,11,17,15,10,33,2,10,25,122,3.29,164,53,11427.62,,,,,,,Round of 16,0.0,100.0,812.0,0.0,False,,,None,1.0,1.0,11.427620000000001,3.29,100.0,0.02526158271000231,0.019299849190441764,0.022623263011769666,0.22664692007414075,0.07679521143840704,0.1386355659124927,0.08386845459720768,1.1591810526563995,19.459558530019446,0.7663241457205366,0.09023437344012825,44.279939277464,1.6075236225935203,8.700133994805169,1.6389490314847632,0.207852302537899,0.6181902247090832,8.584099124890558,4.048106878742357,0.6069740819858421,19.317689481520073,57.54819825162449,4.42075918931026,11.427620000000001,,,None,1.0,1.0,56.56503245954109,72.87045139826058,57.47592405837718,47.732770127855936,52.9221440694022,45.41849805317552,,,None,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
